province,district,address,latitude,longitude
Hà Nội,Huyện Phú Xuyên,"Điện máy Xanh Tiểu khu Phú Thịnh, Thị trấn Phú Minh",20.78175,105.91677
Hà Nội,quận Hai Bà Trưng,"Điện máy Xanh Số 1 ngõ 349 đường Minh Khai, phường Vĩnh Tuy",20.997559,105.865293
Hà Nội,H. Ứng Hòa,"Điện máy Xanh Số 43, đường 21B, thôn Thanh Ấm, TT. Vân Đình",20.728852,105.77137
Hà Nội,Huyện Phúc Thọ,Điện máy Xanh Xã Tam Hiệp,21.0823,105.62302
Hà Nội,Huyện Phú Xuyên,"Điện máy Xanh Tiểu khu Phú Thịnh, Thị trấn Phú Minh",20.78175,105.91677
Hà Nội,quận Hai Bà Trưng,"Điện máy Xanh Số 1 ngõ 349 đường Minh Khai, phường Vĩnh Tuy",20.997559,105.865293
Hà Nội,TX. Sơn Tây,"Điện máy Xanh Số 200-202, tổ 3A, P. Xuân Khanh",21.10977,105.44935
Hà Nội,Quận Hà Đông,"Điện máy Xanh Số 418, đường Quang Trung, Phường La Khê",20.962282,105.764498
Hà Nội,Huyện Đông Anh,"Điện máy Xanh Thôn Đoài, Xã Việt Hùng",21.14052,105.86865
Hà Nội,H. Phúc Thọ,"Điện máy Xanh Cụm 5, xã Vân Phúc",21.148284,105.59444
Hà Nội,Quận Thanh Xuân,"Điện máy Xanh Số 352 đường Giải Phóng, Phường Phương Liệt",20.98811,105.840264
Hà Nội,Thành phố Hà Nội,"Điện máy Xanh Số 421, Đường Phạm Văn Đồng, Tổ dân phố Hoàng 14, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm",21.0605,105.783639
Hà Nội,H. Hoài Đức,"Điện máy Xanh Ngã tư Sơn Đồng, xã Sơn Đồng",21.047361,105.7039
Hà Nội,H. Sóc Sơn,"Điện máy Xanh Thôn Đông, X. Phù Lỗ",21.199257,105.84879
Hà Nội,Thành phố Hà Nội,"Điện máy Xanh Số 203 - 205 - 207, đường Hà Huy Tập, Thị Trấn Yên Viên, Huyện Gia Lâm",21.081794,105.91376
Hà Nội,Quận Nam Từ Liêm,"Điện máy Xanh Số 90 Miếu Đầm, Phường Mễ Trì",21.00517,105.782661
Hà Nội,Huyện Đông Anh,"Điện máy Xanh Tổ 4, Khối 1, Thị trấn Đông Anh",21.142154,105.84529
Hà Nội,H. Đông Anh,"Điện máy Xanh Thôn Đản Mỗ, X. Uy Nỗ",21.146564,105.84597
Hà Nội,huyện Sóc Sơn,"Điện máy Xanh Thôn Ba Hàng, xã Xuân Giang",21.24237,105.887497
Hà Nội,Huyện Hoài Đức,"Điện máy Xanh Thôn Vân Lũng, Xã An Khánh",21.00561,105.72058
Hà Nội,Huyện Chương Mỹ,"Điện máy Xanh Thôn Quyết Tiến, Xã Hữu Văn",20.867932,105.660907
Hà Nội,H. Chương Mỹ,"Điện máy Xanh Đội 7, Thôn 2, xã Quảng Bị",20.863196,105.70034
Hà Nội,Quận Long Biên,"Điện máy Xanh Số 142 đường Ngọc Thụy, Phường Ngọc Thụy",21.0522117,105.8641674
Hà Nội,huyện Chương Mỹ,"Điện máy Xanh Thôn Đồng Nanh, xã Tiên Phương",20.921719,105.704747
Hà Nội,H. Thanh Oai,"Điện máy Xanh Số 6 Phố Vác, thôn Canh Hoạch, X. Dân Hòa",20.815625,105.77541
Hà Nội,huyện Chương Mỹ,"Điện máy Xanh Thôn Đồng Nanh, xã Tiên Phương",20.921719,105.704747
Hà Nội,Q. Hoàng Mai,"Điện máy Xanh Số 1283 Giải Phóng, P. Hoàng Liệt",20.9701,105.84156
Hà Nội,H. Đan Phượng,"Điện máy Xanh Số 186 phố Tây Sơn, TT. Phùng",21.083563,105.67274
Hà Nội,Q. Hai Bà Trưng,"Điện máy Xanh Số 186 Trương Định, P. Trương Định",20.990489,105.84799
Hà Nội,Q. Nam Từ Liêm,"Điện máy Xanh 55 Nguyễn Hoàng, Thôn Phú Mỹ, P. Mỹ Đình 1",21.032743,105.7723
Hà Nội,Quận Tây Hồ,"Điện máy Xanh Số 115 Đường Nghi Tàm, Phường Yên Phụ",21.053589,105.837438
Hà Nội,Huyện Sóc Sơn,"Điện máy Xanh Thôn Chấu, xã Bắc Sơn",21.352717,105.828506
Hà Nội,Mê Linh,"Điện máy Xanh Thôn Khê Ngoại 1, Xã Văn Khê",21.16278,105.70723
Hà Nội,TP. Hà Nội (Tầng 1 toà nhà Hồ Gươm Plaza,"Điện máy Xanh Số 110 Trần Phú, Khu đô thị Mỗ Lao, P. Mộ Lao, Q. Hà Đông",20.979543,105.78542
Hà Nội,Mê Linh,"Điện máy Xanh Thôn Khê Ngoại 1, Xã Văn Khê",21.16278,105.70723
Hà Nội,TP. Hà Nội (Tầng 1 toà nhà Hồ Gươm Plaza,"Điện máy Xanh Số 110 Trần Phú, Khu đô thị Mỗ Lao, P. Mộ Lao, Q. Hà Đông",20.979543,105.78542
Hà Nội,huyện Mỹ Đức,"Điện máy Xanh Xóm 3, thôn Hội Xá, xã Hương Sơn",20.616784,105.78448
Hà Nội,Q. Cầu Giấy ,"Điện máy Xanh Số 194 Phạm Văn Đồng, Tổ 1, P. Mai Dịch",21.046619,105.78106
Hà Nội,Huyện Gia Lâm,"Điện máy Xanh Phố Keo, Xã Kim Sơn",21.0262523,105.9888704
Hà Nội,H. Gia Lâm,"Điện máy Xanh Thôn Lã Côi, X. Yên Viên",21.096527,105.92791
Hà Nội,Huyện Ba Vì,"Điện máy Xanh Thôn Đan Thê, Xã Sơn Đà",21.179675,105.302623
Hà Nội,Huyện Mỹ Đức,Điện máy Xanh Xã An Mỹ,20.7541667,105.6968867
Hà Nội,Thành phố Hà Nội,"Điện máy Xanh Số 70-72-74 đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy",21.030866,105.801422
Hà Nội,Huyện Gia Lâm,"Điện máy Xanh Thôn Chu Xá, Xã Kiêu Kỵ",20.967497,105.955519
Hà Nội,Huyện Gia Lâm,"Điện máy Xanh Thôn Chu Xá, Xã Kiêu Kỵ",20.967497,105.955519
Hà Nội,P.Ngô Quyền,"Điện máy Xanh Số 173, Phố Ngô Quyền",21.145973,105.49773
Hà Nội,Quận Đống Đa,"Điện máy Xanh 205 Tôn Đức thắng, Hàng Bột",21.021876,105.831567
Hà Nội,H. Sóc Sơn,"Điện máy Xanh Số 87, Đường Núi Đôi, Tổ 2, TT. Sóc Sơn",21.257595,105.85758
Hà Nội,Q. Hà Đông,"Điện máy Xanh 170 Lê Trọng Tấn, P. La Khê",20.966656,105.75772
Hà Nội,TP. Hà Nội (ngã 3 Đê - Hồng Hà,"Điện máy Xanh Cụm 9, X. Hồng Hà, H. Đan Phượng",21.127994,105.6794
Hà Nội,H. Thạch Thất,"Điện máy Xanh Khu Cầu Đặng, X. Bình Phú",21.020031,105.60936
Hà Nội,Huyện Chương Mỹ ,"Điện máy Xanh Khu đầu chợ Phượng, thôn Phượng Nghĩa, Xã Phụng Châu",20.921719,105.704747
Hà Nội,Hà Nội (Cách chợ Nỷ 100m,"Điện máy Xanh Phố Nỉ, Xã Trung Giã, Huyện Sóc Sơn",21.310528,105.86702
Hà Nội,Q. Bắc Từ Liêm,Điện máy Xanh P. Minh Khai,21.04902,105.7418
Hà Nội,Quận Nam Từ Liêm,"Điện máy Xanh Số 81, đường Lê Đức Thọ, Phường Mỹ Đình 2",21.0300373,105.7692194
Hà Nội,quận Ba Đình,"Điện máy Xanh Số 146 phố Kim Mã, phường Kim Mã",21.032234,105.826603
Hà Nội,Xã Minh Quang,Điện máy Xanh Thôn Lặt,21.0714014,105.3200319
Hà Nội,Ba Vì,"Điện máy Xanh Lô số 263B, Tờ BDGT số 01, Tổ 4 đội 3 (nay là Thôn Việt Hoà, Xã Vân Hoà",21.0770943,105.4338763
Hà Nội,Thành phố Hà Nội,"Điện máy Xanh Phố Nhông, Xã Phú Sơn, Huyện Ba Vì",21.22803,105.37671
Hà Nội,Quận Tây Hồ,"Điện máy Xanh Số 659 đường Lạc Long Quân, Phường Phú Thượng",21.070455,105.811764
Hà Nội,Huyện Phú Xuyên,"Điện máy Xanh Thôn Bái Đô, Xã Tri Thuỷ",20.682524,105.957172
Hà Nội,H. Thanh Trì,"Điện máy Xanh Tầng 1 Tòa nhà CT2 Eco Green City, KĐT. Tây Nam Kim Giang I, X. Tân Triều",20.983359,105.80886
Hà Nội,Huyện Mê Linh,"Điện máy Xanh Thôn Xa Mạc, Xã Liên Mạc",21.190947,105.644692
Hà Nội,Huyện Đông Anh,"Điện máy Xanh Thôn Hà Phong, Xã Liên Hà",21.15286,105.90008
Hà Nội,H. Mỹ Đức,"Điện máy Xanh 119 Đại Nghĩa, TT. Tế Tiêu",20.686824,105.74134
Hà Nội,Quận Thanh Xuân,"Điện máy Xanh 146 Phố Vọng, Phường Phương Liệt",20.996096,105.842794
Hà Nội,Q. Cầu Giấy,"Điện máy Xanh Số 260 Cầu Giấy , P. Quan Hoa",21.034671,105.7932
Hà Nội,Hà Đông,Điện máy Xanh Số 194-196-198-200 Đường Vạn Phúc,20.983173,105.76783
Hà Nội,Q. Hoàng Mai,"Điện máy Xanh Số 196 Tam Trinh, P. Yên Sở",20.965252,105.86632
Hà Nội,Q. Hà Đông,"Điện máy Xanh Số 36 Cầu Bươu, Km số 3, P. Kiến Hưng",20.960272,105.80173
Hà Nội,H. Đông Anh,"Điện máy Xanh Số 220 - 222, KP. Vân Trì, X. Vân Nội",21.153947,105.8162
Hà Nội,H. Đan Phượng,"Điện máy Xanh Cụm 11, xã Tân Hội",21.095078,105.70542
Hà Nội,H. Thường Tín,"Điện máy Xanh Số 122 phố Ga (QL 1A), TT. Thường Tín",20.874151,105.86355
Hà Nội,H. Mê Linh,"Điện máy Xanh Khu 15, thôn Yên Nhân, xã Tiền Phong",21.15038,105.75677
Hà Nội,H. Mê Linh,"Điện máy Xanh Khu 15, thôn Yên Nhân, xã Tiền Phong",21.15038,105.75677
Hà Nội,huyện Ba Vì,"Điện máy Xanh Thôn Tri Lai, xã Đồng Thái",21.240021,105.388099
Hà Nội,Q. Hai Bà Trưng,"Điện máy Xanh Số 2 Đại Cồ Việt, P. Lê Đại Hành",21.008883,105.85096
Hà Nội,H. Đông Anh,"Điện máy Xanh Thôn Lương Quy, xã Xuân Nộn",21.166063,105.86605
Hà Nội,Huyện Đông Anh,"Điện máy Xanh Thôn Đìa, xã Nam Hồng",21.160907,105.784518
Hà Nội,Huyện Mê Linh,"Điện máy Xanh Thôn 2, Xã Thạch Đà",21.171769,105.673405
Hà Nội,H. Quốc Oai,"Điện máy Xanh Phố Huyện, TT. Quốc Oai",20.993279,105.63973
Hà Nội,H. Hoài Đức,"Điện máy Xanh Quốc lộ 32, khu 6, TT. Trạm Trôi",21.070041,105.70795
