id,address,district,province,longitude,latitude,zipcode
1446,"Số 18-20-22 đường 32, Phố Vàng, TT.Thanh Sơn",H.Thanh Sơn,Phú Thọ,105.17974,21.211644,35000
1447,"Số 186 đường Vạn Phúc, P. Vạn Phúc",Q. Hà Đông,Hà Nội,105.7704969,20.9824877,10000
1448,"Số 188 - 190 Phố Ga, TT.Thường Tín",H.Thường Tín,Hà Nội,105.86475,20.871415,10000
1449,"Số 190 Đường 30/04, phường Chánh Nghĩa",Thành Phố Thủ Dầu Một,Bình Dương,106.67123,10.972185,75000
1450,"Số 191-193, Tỉnh Lộ 942, Ấp Thị 2, Thị Trấn Mỹ Luông",Huyện Chợ Mới,An Giang,105.48979,10.508174,90000
1451,"Số 192 - 194 Nguyễn Thanh Đằng, khu phố 5, P. Phước Hiệp",TP. Bà Rịa,Bà Rịa - Vũng Tàu,107.17279,10.499241,78000
1452,"Số 193 - 195 đường Cầu Diễn , Phường Phúc Diễn ",Quận Bắc Từ Liêm ,Hà Nội,105.74865,21.046302,10000
1453,"Số 2 - 4 - 8 đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm",Thành phố Hà Nội,Hà Nội,105.761212,21.0421935,10000
1454,"Số 2 - 4, thôn Thạch Lỗi, xã Thanh Xuân",H. Sóc Sơn,Hà Nội,105.77107,21.220853,10000
1455,"Số 2 đường Nguyễn Du, KP. 5, P. Phú Cường",TP. Thủ Dầu Một,Bình Dương,106.6544,10.980447,75000
1456,"Số 2 đường Thạch Bàn, phường Thạch Bàn",quận Long Biên,Hà Nội,105.9131,21.02994,10000
1457,"Số 2, đường Độc Lập, KP 2, TT. Phước Vĩnh",huyện Phú Giáo,Bình Dương,106.79305,11.288468,75000
1458,"Số 2, Đường Lê Đại Hành, P.01",TP.Đà Lạt,Lâm Đồng,108.43722,11.940275,66000
1459,"Số 2, phố Chu Văn An, TT. Quảng Hà",H. Hải Hà,Quảng Ninh,107.75364,21.452612,1000
1460,"Số 2/123 (ngã tư Đất Thánh) KP Hòa Lân 2, P. Thuận Giao",TX. Thuận An,Bình Dương,106.70604,10.95104,75000
1461,"Số 2/123 (ngã tư Đất Thánh) KP Hòa Lân 2, P. Thuận Giao",TX. Thuận An,Bình Dương,106.70604,10.95104,75000
1462,"Số 20 đường Trần Phú, TT. Lộc Thắng",H. Bảo Lâm,Lâm Đồng,107.83982,11.627044,66000
1463,"Số 20 Trần Phú, Phường 1",TP. Sa Đéc,Đồng Tháp,105.76462,10.296829,81000
1464,"Số 200, khu phố Thạnh Hòa A, P. An Thạnh",TX. Thuận An,Bình Dương,106.6895,10.946454,75000
1465,"Số 202, Đường Nguyễn Tất Thành, Tổ Dân Phố 05, Thị Trấn Krông Kmar",Huyện Krông Bông,Đắk Lắk,108.33856,12.50884,63000
1466,"Số 205 đường Quang Trung, TT. Phù Mỹ",H. Phù Mỹ,Bình Định,109.05134,14.175328,55000
1467,"Số 205 Trung Kính, Phường Yên Hòa",Quận Cầu Giấy,Hà Nội,105.79269,21.018513,10000
1468,"Số 209 Đường Trần Phú, P.Cẩm Tây",TP.Cẩm Phả,Quảng Ninh,107.28415,21.012071,1000
1469,"Số 209, Đường 30/4, Khóm 5, Thị Trấn Cầu Kè",Huyện Cầu Kè,Trà Vinh,106.05624,9.8713071,87000
1470,"Số 21 Hoàng Hoa Thám, P. 3",TP. Vũng Tàu,Bà Rịa - Vũng Tàu,107.08057,10.340454,78000
1471,"Số 210 - 212, Nguyễn Văn Cừ, P. Bồ Đề",Q. Long Biên,Hà Nội,105.872821,21.044029,10000
1472,"Số 215 - 217 Trần Phú, P.Lộc Sơn",TP.Bảo Lộc,Lâm Đồng,107.82329,11.535001,66000
1473,Số 22 Tổ 8,Thị Trấn Đông Hưng,Thái Bình,106.35258,20.557056,6000
1474,"Số 220 đường Phan Chu Trinh, Phường Tân Lợi",TP.Buôn Ma Thuột,Đắk Lắk,108.052514,12.69384,63000
1475,"Số 224-224A-224B đường Phan Đình Phùng, P. 02",TP. Đà Lạt,Lâm Đồng,108.43504,11.94985,66000
1476,"Số 23 Nguyễn Văn Thoại, P. An Hải Đông",Q. Sơn Trà,Đà Nẵng,108.23732,16.053642,50000
1477,"Số 230-268-269, Tổ 76, Khu 7, P. Hà Khẩu",TP. Hạ Long,Quảng Ninh,106.99943,20.980681,1000
1478,"Số 233 đường Lĩnh Nam, tổ 27, P. Vĩnh Hưng",Q. Hoàng Mai,Hà Nội,105.87115,20.985081,10000
1479,"Số 248 – 250 – 252, QL. 53, Khóm 3, TT. Càng Long",H. Càng Long,Trà Vinh,106.205285,9.997245,87000
1480,"Số 25 - 27 Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm",Thành phố Hà Nội,Hà Nội,105.778344,21.020639,10000
1481,"Số 25 - 27 Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm",Thành phố Hà Nội,Hà Nội,105.778344,21.020639,10000
1482,"Số 25/6 Khu Phố Thắng Lợi 2, phường Dĩ An",thị xã Dĩ An,Bình Dương,106.75817,10.907034,75000
1483,"Số 253-254, đường Cách Mạng Tháng 8, TT. Vĩnh Hưng",H. Vĩnh Hưng,Long An,105.78708,10.887888,82000
1484,"Số 261, đường Định Công Thượng, P. Định Công",Q. Hoàng Mai,Hà Nội,105.82357,20.984519,10000
1485,"Số 268, đường 3/2, TT.Đức Tài",H.Đức Linh,Bình Thuận,107.50676,11.149388,77000
1486,"Số 269, đường 3/2, khóm Minh Thuận B, TT. Cầu Ngang",H.Cầu Ngang,Trà Vinh,106.45174,9.7963451,87000
1487,"Số 276 Lý Thường Kiệt, TT. Mậu A",H. Văn Yên,Yên Bái,104.68999,21.877939,33000
1488,"Số 277 Tam Trinh, Phường Hoàng Văn Thụ",Quận Hoàng Mai,Hà Nội,105.86343,20.988192,10000
1489,"Số 280 QL1A, TT. Tam Quan",H. Hoài Nhơn,Bình Định,109.04527,14.553461,55000
1490,"Số 280/1 Quốc Lộ 80, Khóm Bình Thạnh 1, TT.Lấp Vò",H.Lấp Vò,Đồng Tháp,105.52302,10.362627,81000
1491,"Số 281 Đường Quang Trung, Thị Trấn Chư Ty",huyện Đức Cơ,Gia Lai,107.69443,13.800013,61000
1492,"Số 283, đường 3/2, TT. Trà Cú",H. Trà Cú,Trà Vinh,106.26018,9.688557,87000
1493,"Số 286, đường Hai Bà Trưng, P.Hùng Vương",Thị xã Phúc Yên,Vĩnh Phúc,105.70215,21.231189,15000
1494,"Số 30, phố Trần Hưng Đạo, TT.Tây Đằng",Huyện Ba Vì,Hà Nội,105.42337,21.198828,10000
1495,"Số 314 -316 Bùi Thị Xuân, P.2",TP.Đà Lạt,Lâm Đồng,108.44216,11.954304,66000
1496,"Số 315 Đường Hà Huy Tập, TT.Yên Viên",H.Gia Lâm,Hà Nội,105.92323,21.091684,10000
1497,"Số 318 Đường Giáp Hải, P. Dĩnh Kế",TP. Bắc Giang,Bắc Giang,106.22394,21.284378,26000
1498,"Số 32 Lê Duẩn, P.Trà Bá",TP.Pleiku,Gia Lai,108.02128,13.969983,61000
1499,"Số 32, Đường N5-D10, KCN Mỹ Phước 1, P. Thới Hoà",Tx. Bến Cát,Bình Dương,106.60372,11.125262,75000
1500,"Số 320 Đường Trần Hưng Đạo, P.Đại Phúc",TP.Bắc Ninh,Bắc Ninh,106.07362,21.176901,16000
1501,"Số 329 Đường 30/04, P.1",TP.Cao Lãnh,Đồng Tháp,105.62631,10.467493,81000
1502,"Số 33, tổ 3, khu phố Khánh Thạnh, P. Tân Phước Khánh",TX. Tân Uyên,Bình Dương,106.71889,11.004813,75000
1503,"Số 333 Đường Hoàng Liên, P.Cốc Lếu",TP.Lào Cai,Lào Cai,103.96946,22.488883,31000
1504,"Số 339 Trần Cao Vân, P. An Sơn",TP Tam Kỳ,Quảng Nam,108.48854,15.559171,51000
1505,"Số 341 Bắc Kạn, Tổ 14, P.Hoàng Văn Thụ",TP.Thái Nguyên,Thái Nguyên,105.83422,21.598822,24000
1506,"Số 378 đường Trần Phú, khóm 5, phường 7",thành phố Bạc Liêu,Bạc Liêu,105.721432,9.298866,97000
1507,"Số 38 Quốc Lộ 13, Tổ 6, Khu Phố 2, TT.Chơn Thành",H.Chơn Thành,Bình Phước,106.6153,11.418124,67000
1508,"Số 38, Đ. Lê Quang Đạo, P. Phú Đô",Q. Nam Từ Liêm ,Hà Nội,105.76921,21.014064,10000
1509,"Số 387, Quốc lộ 28, khu phố 1, Thị Trấn Ma Lâm, Huyện Hàm Thuận Bắc",Tỉnh Bình Thuận,Bình Thuận,108.129304,11.064599,77000
1510,"Số 391, Quốc Lộ 91, Ấp Hòa Long 1, TT. An Châu",H. Châu Thành,An Giang,105.38712,10.443176,90000
1511,"Số 4 - 6 Phố Thanh Vỵ, P. Sơn Lộc",TX. Sơn Tây,Hà Nội,105.49604,21.116861,10000
1512,"Số 406 Lý Bôn, P. Trần Hưng Đạo",TP.Thái Bình,Thái Bình,106.33545,20.448443,6000
1513,"Số 412 đường Hoàng Hoa Thám, P. Thụy Khuê",Q. Tây Hồ,Hà Nội,105.8144,21.043269,10000
1514,"Số 434 đường Lê Duẩn, khu phố 3, TT. Tân Sơn",H. Ninh Sơn,Ninh Thuận,108.78176,11.778186,59000
1515,"Số 446, đường Đại Mỗ, P. Đại Mỗ",Q. Nam Từ Liêm,Hà Nội,105.75512,20.995519,10000
1516,"Số 45-47 đường Hùng Vương, tổ 4, P. Sông Cầu",TP. Bắc Kạn ,Bắc Kạn,105.83299,22.149645,23000
1517,"Số 466 phố Minh Khai, P. Vĩnh Tuy",Q.Hai Bà Trưng,Hà Nội,105.86813,20.998126,10000
1518,"Số 472 khóm 2, Phường 1",Thị Xã Giá Rai,Bạc Liêu,105.45877,9.2387311,97000
1519,"Số 487 Quang Trung, P.Quang Trung",TP.Uông Bí,Quảng Ninh,106.769852,21.034519,1000
1520,"Số 5 đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy",Thành phố Hà Nội,Hà Nội,105.7785582,21.0364459,10000
1521,"Số 50 đường Hà Huy Tập, P. Hà Huy Tập",Tp. Hà Tĩnh,Hà Tĩnh,105.89638,18.337406,45000
1522,"Số 50 Nguyễn Huệ, TT. Sa Rài",H. Tân Hồng,Đồng Tháp,105.45098,10.87986,81000
1523,Số 51-53-55 đường Phùng Hưng P.Phúc La,Q.Hà Đông,Hà Nội,105.78419,20.970866,10000
1524,"Số 526 đường Trưng Nữ Vương, P. Hòa Thuận Tây",Q. Hải Châu,Đà Nẵng,108.21357,16.049025,50000
1525,"Số 56 Trần Phú, tổ 4A, P. Tân Phong",TP. Lai Châu,Lai Châu,103.46327,22.394669,30000
1526,"Số 570 đường 30/4, P.Rạch Dừa",TP.Vũng Tàu,Bà Rịa - Vũng Tàu,107.11686,10.399586,78000
1527,"Số 594 - 596 Quốc Lộ 20, KP.8, TT.Liên Nghĩa",H.Đức Trọng,Lâm Đồng,108.36975,11.727436,66000
1528,"Số 6 - 8 Phố Nhổn, Phường Minh Khai",Quận Bắc Từ Liêm,Hà Nội,105.73276,21.054656,10000
1529,"Số 602 đường Phạm Hùng, P. Long Toàn",TP. Bà Rịa,Bà Rịa - Vũng Tàu,107.18762,10.491037,78000
1530,"Số 61 Đốc Binh Kiều (QL62), P.01",TX.Kiến Tường,Long An,105.93814,10.774711,82000
1531,"Số 61 Phạm Văn Đồng, Tổ dân phố 5, P. Ba Hàng",TX. Phổ Yên,Thái Nguyên,105.87277,21.411496,24000
1532,"Số 62-63, TT. Trới",H. Hoành Bồ,Quảng Ninh,106.98795,21.02227,1000
1533,"Số 638 đường Bạch Đằng, Phường Bạch Đằng, Quận Hai Bà Trưng",Thành phố Hà Nội,Hà Nội,105.865444,21.014389,10000
1534,"Số 63A/1, Khu phố 1A, P.An Phú",TX.Thuận An,Bình Dương,106.74155,10.946389,75000
1535,"Số 64-66-68 đường Cao Lỗ, Xã Uy Nỗ",H.Đông Anh,Hà Nội,105.85847,21.138311,10000
1536,"Số 65, đường Phan Trọng Tuệ, xã Tả Thanh Oai",H. Thanh Trì,Hà Nội,105.80699,20.957638,10000
1537,"Số 65, đường Phan Trọng Tuệ, xã Tả Thanh Oai",H. Thanh Trì,Hà Nội,105.80699,20.957638,10000
1538,"Số 72 đường Phạm Hữu Lầu, phường 4",TP Cao Lãnh,Đồng Tháp,105.63099,10.453059,81000
1539,"Số 750 đường Kim Giang, thôn Nội, xã Thanh Liệt",huyện Thanh Trì,Hà Nội,105.81913,20.96477,10000
1540,"Số 750 đường Kim Giang, thôn Nội, xã Thanh Liệt",huyện Thanh Trì,Hà Nội,105.81913,20.96477,10000
1541,"Số 76 đường Trần Phú, P. Trần Phú",Tp. Hà Tĩnh,Hà Tĩnh,105.89243,18.342174,45000
1542,"Số 78, ấp 3, TT. Gành Hào",H. Đông Hải,Bạc Liêu,105.41944,9.026862,97000
1543,"Số 820 Hà Hoàng Hổ, P. Đông Xuyên",TP. Long Xuyên,An Giang,105.43166,10.378006,90000
1544,"Số 83C, Quốc lộ 80, TT.Cái Tàu Hạ",H.Châu Thành,Đồng Tháp,105.87384,10.260033,81000
1545,"Số 84 QL 1A, TT. Phước Dân",H. Ninh Phước,Ninh Thuận,108.92749,11.524232,59000
1546,"Số 84-86, phố Lê Đồng, P.Âu Cơ",TX.Phú Thọ,Phú Thọ,105.21993,21.397117,35000
1547,"Số 87 đường Tân Xuân,Phường Xuân Đỉnh",Quận Bắc Từ Liêm,Hà Nội,105.78492,21.080495,10000
1548,"Số 897 - 899 đường Âu Cơ, P. Hoà Khánh Bắc",Q. Liên Chiểu,Đà Nẵng,108.158575,16.072873,50000
1549,"Số 9, Lý Thái Tổ, Tổ Dân Phố 04, Thị Trấn Kon Dơng",Huyện Mang Yang,Gia Lai,108.2547897,14.0431819,61000
1550,"Số 91, Tổ dân phố số 7, TT. Quỳnh Côi",H. Quỳnh Phụ,Thái Bình,106.32433,20.651578,6000
1551,"Số 92, tổ 1, khu 4, thị trấn Cái Rồng",huyện Vân Đồn,Quảng Ninh,107.41982,21.069344,1000
1552,"Số 93 Lạc Long Quân, P.Nghĩa Đô",Q.Cầu Giấy,Hà Nội,105.80772,21.050791,10000
1553,"Số 93C Phan Đình Phùng, Phường Yên Đỗ, Thành phố Pleiku",Tỉnh Gia Lai,Gia Lai,107.9965367,13.981421,61000
1554,"Số 97A, đường Trần Phú, Phường Văn Quán, Quận Hà Đông",Thành phố Hà Nội,Hà Nội,105.792447,20.983531,10000
1555,"Số 97C, đường 30 tháng 4, Khu phố 1, P.Mỹ Phước",TX.Bến Cát,Bình Dương,106.58988,11.153273,75000
1556,"Số 98-100-102 đường Hùng Vương, P. 2",TP. Tân An,Long An,106.40594,10.537279,82000
1557,"Số 991, Tổ 6, Thôn Tân Lực, X. Bù Nho",H. Phú Riêng,Bình Phước,106.8729,11.733461,67000
1558,"Số nhà 01, đường Nguyễn Văn Cừ, P. Ngô Quyền",TP. Bắc Giang,Bắc Giang,106.1936876,21.2792473,26000
1559,"Số nhà 08, Tổ 17, Phường Chùa Hang",TP. Thái Nguyên,Thái Nguyên,105.84428,21.625071,24000
1560,"Số nhà 100, đường 3/2, tổ 2, TT. Đồng Văn",H. Đồng Văn,Hà Giang,105.35911,23.277373,20000
1561,"Số nhà 138, khu Hoằng Bó 2, TT. Nước Hai",H. Hòa An,Cao Bằng,106.15296,22.736412,21000
1562,"Số nhà 159 - 161 đường 2 tháng 4, khu phố Thạnh Nghĩa, TT. Thạnh Mỹ",H. Đơn Dương,Lâm Đồng,108.49312,11.760967,66000
1563,"Số nhà 331 đường Nguyễn Trãi, P.Nguyễn Trãi",TP.Hà Giang,Hà Giang,104.9816,22.821293,20000
1564,"Số nhà 464, Đường Cách Mạng Tháng Tám, P. Trung Thành",TP. Thái Nguyên,Thái Nguyên,105.87124,21.545086,24000
1565,"Số nhà 500, Đường Quốc Lộ 18, Tổ 9, Khu 6, Phường Giếng Đáy, Thành phố Hạ Long",Tỉnh Quảng Ninh,Quảng Ninh,107.015906,20.973285,1000
1566,"Số nhà 64-66, TT. Tam Sơn",H. Quản Bạ,Hà Giang,104.99103,23.064776,20000
1567,"Số nhà 669, đường Phan Đình Phùng, P. Duy Tân",TP. Kon Tum,Kon Tum,107.99995,14.362924,60000
1568,"Số T1/68MB, Tổ 1, Khu Phố Bình Thuận 2, Phường Thuận Giao",Thị Xã Thuận An,Bình Dương,106.71575,10.973095,75000
1569,"Tầng 1 Khu thương mai (Tòa nhà chung cư CT4A), Khu đô thị Linh Đàm, P. Đại Kim",Q. Hoàng Mai,Hà Nội,105.8290987,20.9695219,10000
1570,"Tầng 1 Khu thương mai (Tòa nhà chung cư CT4A), Khu đô thị Linh Đàm, P. Đại Kim",Q. Hoàng Mai,Hà Nội,105.8290987,20.9695219,10000
1571,Thị Trấn Bình Đại,Huyện Bình Đại,Bến Tre,106.6891792,10.1957717,86000
1572,Thị trấn Bo,huyện Kim Bôi,Hòa Bình,105.53611,20.673017,36000
1573,thị trấn Hùng Sơn,huyện Lâm Thao,Phú Thọ,105.29226,21.352909,35000
1574,Thị Trấn Mỹ Thọ,Huyện Cao Lãnh,Đồng Tháp,105.696441,10.440889,81000
1575,Thị Trấn Núi Sập,Huyện Thoại Sơn,An Giang,105.2675252,10.2692267,90000
1576,Thị Trấn Thủ Thừa,Huyện Thủ Thừa,Long An,106.40296,10.600601,82000
1577,"Thôn 1, Xã Cộng Hòa",Huyện Quốc Oai,Hà Nội,105.67356,20.978147,10000
1578,"Thôn 84, xã Kim Quan",H. Thạch Thất,Hà Nội,105.56915,21.050788,10000
1579,"Thôn 9, X. Thạch Hòa",H. Thạch Thất,Hà Nội,105.51917,21.026872,10000
1580,"Thôn Bắc Hà 6, TT. Bắc Hà",H. Bắc Hà,Lào Cai,104.29047,22.53556,31000
1581,"Thôn Bầu, Xã Kim Chung",Huyện Đông Anh,Hà Nội,105.77953,21.12904,10000
1582,"Thôn Bầu, Xã Kim Chung",Huyện Đông Anh,Hà Nội,105.77953,21.12904,10000
1583,"Thôn chợ ( Bình Đà) ,Xã Bình Minh",Huyện Thanh Oai,Hà Nội,105.76296,20.8892,10000
1584,"Thôn Đình Trảng, xã Liên Bạt",H. Ứng Hòa,Hà Nội,105.76812,20.738444,10000
1585,"Thôn Đồng Thanh, X. Tân Bình",TP. Thái Bình,Thái Bình,106.31935,20.470328,6000
1586,"Thôn Đông Yên, xã Đông Phong",H. Yên Phong,Bắc Ninh,106.00615,21.189204,16000
1587,"Thôn Giang Liễu, Xã Phương Liễu",H. Quế Võ,Bắc Ninh,106.126109,21.157045,16000
1588,"Thôn Liên Minh, X. Minh Tân",H. Đông Hưng,Thái Bình,106.27812,20.552735,6000
1589,"Thôn Mao Trung, Xã Phượng Mao",H.Quế Võ,Bắc Ninh,106.14578,21.15438,16000
1590,"Thôn Ngọc Chi, Xã Vĩnh Ngọc",Huyện Đông Anh,Hà Nội,105.82789,21.116409,10000
1591,"Thôn Núi Hiểu, Xã Quang Châu, Huyện Việt Yên",Tỉnh Bắc Giang,Bắc Giang,106.107251,21.22475,26000
1592,"Thôn Phan Xá, xã Uy Nỗ",H. Đông Anh,Hà Nội,105.855373,21.1386679,10000
1593,"Thôn Quyển Sơn, Xã Thi Sơn",Huyện Kim Bảng,Hà Nam,105.87292,20.571753,18000
1594,"Thôn Tân Phú Mỹ, Xã Vật Lại",Huyện Ba Vì,Hà Nội,105.40871,21.215215,10000
1595,"Thôn Tế Tiêu, TT.Đại Nghĩa",Huyện Mỹ Đức,Hà Nội,105.74215,20.686116,10000
1596,"Thôn Tế Tiêu, TT.Đại Nghĩa",Huyện Mỹ Đức,Hà Nội,105.74215,20.686116,10000
1597,"Thôn Thái Hòa, xã Bình Phú",H. Thạch Thất,Hà Nội,105.60556,21.023601,10000
1598,"Thôn Thái Phù, Xã Mai Đình",Huyện Sóc Sơn,Hà Nội,105.82995,21.198329,10000
1599,"Thôn Thượng, xã An Châu",H. Sơn Động,Bắc Giang,106.84617,21.333623,26000
1600,"Thôn Thụy Khuê, Xã Sài Sơn",Huyện Quốc Oai,Hà Nội,105.64554,21.026564,10000
1601,"Thôn Vân Lũng, X. An Khánh",H. Hoài Đức,Hà Nội,105.71987,21.005226,10000
1602,"Thôn Vị Thủy, Xã Thanh Mỹ, Thị Xã Sơn Tây",Thành phố Hà Nội,Hà Nội,105.467867,21.112933,10000
1603,"Thôn Vĩnh Trà, Xã Nam Trung",Huyện Tiền Hải,Thái Bình,106.54421,20.344121,6000
1604,"Thôn Yên Thành, X. Tản Lĩnh",H. Ba Vì,Hà Nội,105.38821,21.121695,10000
1605,"Thửa đất số 1 và thửa số 2, Tờ bản đồ số 36, khóm Mỹ Trung, Phường Mỹ Phú, Thành phố Cao Lãnh",Tỉnh Đồng Tháp,Đồng Tháp,105.64623,10.474928,81000
1606,"Thửa đất số 11, tờ bản đồ PL13, phố Nguyễn Hữu Tiến, thị trấn Đồng Văn, huyện Duy Tiên, tỉnh Hà Nam ( nay là phường Đồng Văn",thị xã Duy Tiên,Hà Nam,105.924123,20.643571,18000
1607,"Thửa đất số 160, Tờ bản đồ số 10, Phường Đức Long, Thành phố Phan Thiết",Tỉnh Bình Thuận,Bình Thuận,108.0887933,10.9192511,77000
1608,"Thửa đất số 19-20 Thôn Đạo, Xã Tân An",H. Yên Dũng,Bắc Giang,106.27322,21.261798,26000
1609,"Thửa đất số 2192 và 3496, tờ bản đồ số 01, TT. Bến Lức",H. Bến Lức,Long An,106.49481,10.626836,82000
1610,"Thửa đất số 25-27-30-31, Tờ bản đồ số 31, Thị Trấn Thanh Bình, Huyện Thanh Bình",Tỉnh Đồng Tháp,Đồng Tháp,105.4887087,10.5586044,81000
1611,"Thửa đất số 253 và 3496, tờ bản đồ số 2, xã Trường Bình",H. Cần Giuộc,Long An,106.66522,10.601015,82000
1612,"Thửa đất số 482, thôn Thị An, TT. Hưng Nhân",H. Hưng Hà,Thái Bình,106.14732,20.614114,6000
1613,"Thửa đất số 49 và 50, tờ bản đồ số 45, Thị Trấn Đồi Ngô",Huyện Lục Nam,Bắc Giang,106.38147,21.301204,26000
1614,"Thửa đất số 76 và 77, tờ bản đồ số 2C, ấp 05, xã Long Hòa",H. Cần Đước,Long An,106.58988,10.582162,82000
1615,"Thửa đất số 97, tờ bản đồ số 34, ấp Thạnh Trị Hạ, Thị Trấn Thạnh Phú, Huyện Thạnh Phú",Tỉnh Bến Tre,Bến Tre,106.514045,9.947801,86000
1616,"Tiểu khu Mỹ Lâm, Thị trấn Phú Xuyên",H.Phú Xuyên,Hà Nội,105.91313,20.737155,10000
1617,"Tổ 1, ấp Phước Hưng, xã Mỹ Xuân",H. Tân Thành,Bà Rịa - Vũng Tàu,107.04141,10.649325,78000
1618,"Tổ 1, Khóm Châu Long 1, P. Vĩnh Mỹ",TP. Châu Đốc,An Giang,105.1324654,10.7030327,90000
1619,"Tổ 109, khu 8B, P. Cẩm Phú",TP. Cẩm Phả,Quảng Ninh,107.33645,21.009908,1000
1620,"Tổ 16, P. Tân Long",TP. Thái Nguyên,Thái Nguyên,105.79174,21.622104,24000
1621,"Tổ 2, Khu 5B, phường Cẩm Trung",thành phố Cẩm Phả,Quảng Ninh,107.26918,21.004704,1000
1622,"Tổ 2, Thị Trấn Đông Hưng",H.Đông Hưng,Thái Bình,106.3558638,20.5503783,6000
1623,"Tổ 3, Đường Trường Chinh, Thị Trấn Việt Quang, Huyện Bắc Quang",Tỉnh Hà Giang ( Ngã 3 Quang Bình ),Hà Giang,104.80717,22.41613,20000
1624,"Tổ 3, P. Cẩm Thạch",TP. Cẩm Phả,Quảng Ninh,107.25206,21.010105,1000
1625,"Tổ 3, TT. Yên Minh",H. Yên Minh,Hà Giang,105.13949,23.119105,20000
1626,"Tổ 39, A. Bình Phú 1, X. Bình Hòa",H. Châu Thành,An Giang,105.34243,10.463075,90000
1627,"Tổ 4, thị trấn Mèo Vạc",huyện Mèo Vạc,Hà Giang,105.41005,23.164098,20000
1628,"Tổ 4A, Thị trấn Sa Pa",H.Sa Pa,Lào Cai,103.85037,22.337286,31000
1629,TỔ 5 THỊ TRẤN MÙ CĂNG CHẢI ,HUYỆN MÙ CĂNG CHẢI ,Yên Bái,104.08687,21.851676,33000
1630,"Tổ 6, đường Hùng Vương, TT. Kiến Giang",H. Lệ Thủy,Quảng Bình,106.79218,17.222823,47000
1631,"Tổ 6, khu 2, P. Quang Hanh",TP. Cẩm Phả ,Quảng Ninh,107.2358,21.008627,1000
1632,"Tổ 8, Số 165 Đường Nguyễn Thái Học, Phường Nguyễn Thái Học",TP Yên Bái,Yên Bái,104.8822,21.706294,33000
1633,"Tổ dân phố 3, P.Mường Thanh",Tp.Điện Biên Phủ,Điện Biên,103.01586,21.379902,32000
1634,"Tổ dân phố 4, Đường Do Lộ, P. Yên Nghĩa",Q. Hà Đông,Hà Nội,105.74727,20.949372,10000
1635,"Tổ dân phố 5, phường Đoàn Kết",TP.Lai Châu,Lai Châu,103.459498,22.399515,30000
1636,"Tổ dân phố 5, TT. Mường Chà",H. Mường Chà,Điện Biên,103.09359,21.758943,32000
1637,"Tổ dân phố Phú Cường 1, TT.Phố Lu",H.Bảo Thắng,Lào Cai,104.18769,22.319167,31000
